_id,date_time,maxtempC,mintempC,totalSnow_cm,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
61aa1e9737a24bc4e304c19e,2017-11-10,3,-2,0.0,-2,3,-2,33,7,51,0.0,1024,3,10,313,27
61aa1e9737a24bc4e304c19f,2017-11-11,5,-2,0.0,-3,1,-3,14,6,31,0.0,1034,5,10,183,12
61aa1e9737a24bc4e304c1a0,2017-11-12,9,2,0.0,5,5,5,5,19,42,0.0,1032,9,10,243,4
61aa1e9737a24bc4e304c1a1,2017-11-13,9,6,0.0,5,7,5,16,55,64,2.5,1027,9,10,72,12
61aa1e9737a24bc4e304c1a2,2017-11-14,9,3,0.0,3,6,3,18,31,64,0.0,1026,9,10,105,14
61aa1e9737a24bc4e304c1a3,2017-11-15,9,5,0.0,5,8,5,15,31,67,0.1,1023,9,10,78,11
61aa1e9737a24bc4e304c1a4,2017-11-16,14,8,0.0,8,11,8,29,57,69,4.3,1012,14,10,235,21
61aa1e9737a24bc4e304c1a5,2017-11-17,8,5,0.0,2,6,2,30,4,48,0.0,1018,8,10,305,24
61aa1e9737a24bc4e304c1a6,2017-11-18,10,4,0.0,6,8,6,20,47,51,5.3,1010,10,9,217,14
61aa1e9737a24bc4e304c1a7,2017-11-19,14,6,0.0,7,10,7,40,53,63,7.6,999,14,10,263,28
61aa1e9737a24bc4e304c1a8,2017-11-20,8,3,0.1,1,6,1,30,32,50,0.2,1017,8,10,271,23
61aa1e9737a24bc4e304c1a9,2017-11-21,13,7,0.0,7,10,7,29,33,50,0.0,1019,13,10,215,19
61aa1e9737a24bc4e304c1aa,2017-11-22,11,3,0.0,6,9,6,24,29,70,6.8,1015,11,9,272,18
61aa1e9737a24bc4e304c1ab,2017-11-23,8,1,0.0,1,4,1,16,5,48,0.0,1019,8,10,299,13
61aa1e9737a24bc4e304c1ac,2017-11-24,11,3,0.0,5,7,5,12,4,45,0.0,1017,11,10,239,10
61aa1e9737a24bc4e304c1ad,2017-11-25,13,7,0.0,7,9,7,17,12,55,0.0,1009,13,10,237,12
61aa1e9737a24bc4e304c1ae,2017-11-26,8,5,0.0,4,7,4,27,13,57,0.0,1014,8,10,296,20
61aa1e9737a24bc4e304c1af,2017-11-27,10,5,0.0,4,7,4,25,7,53,0.0,1019,10,10,299,19
61aa1e9737a24bc4e304c1b0,2017-11-28,11,4,0.0,5,8,5,17,4,62,0.0,1028,11,10,124,13
61aa1e9737a24bc4e304c1b1,2017-11-29,15,9,0.0,8,11,8,29,1,58,0.0,1022,15,10,240,19
61aa1e9737a24bc4e304c1b2,2017-11-30,11,5,0.0,6,8,6,15,32,64,0.1,1023,11,10,110,11
61aa1e9737a24bc4e304c1b3,2017-12-01,11,7,0.0,7,9,7,17,12,64,0.2,1021,11,9,278,14
61aa1e9737a24bc4e304c1b4,2017-12-02,10,5,0.0,6,7,6,6,25,56,0.0,1025,10,10,81,5
61aa1e9737a24bc4e304c1b5,2017-12-03,10,6,0.0,8,8,8,4,47,67,0.3,1024,10,10,92,3
61aa1e9737a24bc4e304c1b6,2017-12-04,10,6,0.0,7,8,7,11,16,74,0.1,1029,10,10,173,9
61aa1e9737a24bc4e304c1b7,2017-12-05,14,9,0.0,10,12,10,31,84,86,7.9,1021,14,9,176,18
61aa1e9737a24bc4e304c1b8,2017-12-06,7,5,0.0,4,8,4,27,40,51,6.6,1015,7,9,262,20
61aa1e9737a24bc4e304c1b9,2017-12-07,7,4,0.0,1,5,1,28,18,46,0.1,1017,7,10,260,21
61aa1e9737a24bc4e304c1ba,2017-12-08,5,2,0.0,0,3,0,14,51,44,0.1,1018,5,10,271,11
61aa1e9737a24bc4e304c1bb,2017-12-09,2,0,10.5,-2,1,-2,15,99,69,12.4,1011,2,4,206,12
61aa1e9737a24bc4e304c1bc,2017-12-10,3,-2,1.2,-4,1,-4,26,27,74,1.4,1013,3,9,266,18
61aa1e9737a24bc4e304c1bd,2017-12-11,5,1,0.3,-1,2,-1,16,42,66,0.3,1017,5,9,245,12
61aa1e9737a24bc4e304c1be,2017-12-12,7,-1,0.0,0,4,0,29,77,72,4.9,1003,7,6,229,20
61aa1e9737a24bc4e304c1bf,2017-12-13,-1,-5,0.0,-11,-3,-11,37,35,53,0.0,1003,-1,9,282,31
61aa1e9737a24bc4e304c1c0,2017-12-14,0,-5,2.5,-7,-2,-7,18,56,67,2.9,1009,0,5,288,14
61aa1e9737a24bc4e304c1c1,2017-12-15,-2,-5,2.8,-7,-4,-7,10,78,68,3.3,1017,-2,8,251,8
61aa1e9737a24bc4e304c1c2,2017-12-16,3,-3,0.5,-6,0,-6,29,55,74,0.6,1018,3,9,269,20
61aa1e9737a24bc4e304c1c3,2017-12-17,2,-1,0.1,-2,1,-2,9,80,70,0.1,1025,2,10,130,6
61aa1e9737a24bc4e304c1c4,2017-12-18,6,2,0.0,2,4,2,13,63,86,0.8,1019,6,8,158,8
61aa1e9737a24bc4e304c1c5,2017-12-19,11,4,0.0,4,7,4,31,29,78,0.0,1012,11,10,247,18
61aa1e9737a24bc4e304c1c6,2017-12-20,6,2,0.0,1,5,1,28,21,59,0.2,1014,6,10,302,19
61aa1e9737a24bc4e304c1c7,2017-12-21,5,1,0.0,-1,2,-1,13,27,50,0.0,1023,5,10,290,10
61aa1e9737a24bc4e304c1c8,2017-12-22,8,2,0.0,3,5,3,11,58,71,0.0,1024,8,10,132,7
61aa1e9737a24bc4e304c1c9,2017-12-23,10,5,0.0,4,7,4,19,89,89,23.4,1013,10,7,169,12
61aa1e9737a24bc4e304c1ca,2017-12-24,5,3,0.0,0,4,0,23,44,64,5.4,1020,5,9,160,17
61aa1e9737a24bc4e304c1cb,2017-12-25,3,-2,0.0,-4,2,-4,36,47,64,12.3,1014,3,7,223,28
61aa1e9737a24bc4e304c1cc,2017-12-26,-2,-4,0.0,-10,-3,-10,27,18,44,0.0,1029,-2,10,278,22
61aa1e9737a24bc4e304c1cd,2017-12-27,-4,-7,0.0,-12,-6,-12,20,19,42,0.0,1032,-4,10,312,16
61aa1e9737a24bc4e304c1ce,2017-12-28,-8,-10,0.0,-17,-9,-17,28,5,48,0.0,1034,-8,10,311,23
61aa1e9737a24bc4e304c1cf,2017-12-29,-5,-10,0.0,-15,-8,-15,18,42,49,0.0,1027,-5,10,302,15
61aa1e9737a24bc4e304c1d0,2017-12-30,-4,-8,1.5,-11,-6,-11,16,73,63,1.8,1019,-4,6,258,13
61aa1e9737a24bc4e304c1d1,2017-12-31,-8,-11,0.0,-17,-9,-17,30,15,60,0.1,1024,-8,10,313,24
61aa1e9737a24bc4e304c1d2,2018-01-01,-8,-12,0.0,-18,-10,-18,27,14,58,0.0,1029,-8,10,305,21
61aa1e9737a24bc4e304c1d3,2018-01-02,-5,-9,0.0,-15,-7,-15,27,19,63,0.0,1029,-5,10,269,20
61aa1e9737a24bc4e304c1d4,2018-01-03,-3,-8,0.0,-9,-5,-9,13,41,57,0.0,1025,-3,10,188,9
61aa1e9737a24bc4e304c1d5,2018-01-04,-3,-6,0.7,-12,-4,-12,50,97,78,20.1,1000,-3,3,248,37
61aa1e9737a24bc4e304c1d6,2018-01-05,-10,-12,0.0,-21,-11,-21,42,30,69,0.0,1011,-10,10,287,33
61aa1e9737a24bc4e304c1d7,2018-01-06,-11,-14,0.0,-22,-12,-22,34,20,69,0.0,1024,-11,10,292,27
61aa1e9737a24bc4e304c1d8,2018-01-07,-9,-15,0.0,-19,-12,-19,20,24,75,0.0,1033,-9,10,268,15
61aa1e9737a24bc4e304c1d9,2018-01-08,-2,-9,0.0,-11,-5,-11,24,64,81,0.5,1023,-2,8,229,16
61aa1e9737a24bc4e304c1da,2018-01-09,4,-2,0.0,-3,1,-3,24,12,82,0.0,1023,4,10,291,15
61aa1e9737a24bc4e304c1db,2018-01-10,3,1,0.0,0,2,0,10,17,79,0.0,1032,3,10,189,7
61aa1e9737a24bc4e304c1dc,2018-01-11,6,2,0.0,2,4,2,14,57,96,0.0,1028,6,6,206,7
61aa1e9737a24bc4e304c1dd,2018-01-12,14,6,0.0,8,11,8,41,100,98,27.4,1012,14,7,176,19
61aa1e9737a24bc4e304c1de,2018-01-13,7,-6,0.0,-3,2,-3,38,50,67,4.8,1012,7,10,282,27
61aa1e9737a24bc4e304c1df,2018-01-14,-4,-8,0.0,-13,-6,-13,22,3,39,0.0,1036,-4,10,218,18
61aa1e9737a24bc4e304c1e0,2018-01-15,-1,-8,0.0,-10,-4,-10,20,29,58,0.0,1037,-1,10,48,16
61aa1e9737a24bc4e304c1e1,2018-01-16,2,-3,0.0,-3,0,-3,9,86,78,0.1,1032,2,10,87,6
61aa1e9737a24bc4e304c1e2,2018-01-17,1,-5,2.7,-5,-1,-5,20,84,83,8.1,1024,1,7,245,15
61aa1e9737a24bc4e304c1e3,2018-01-18,0,-6,0.0,-9,-3,-9,23,1,63,0.0,1018,0,10,308,18
61aa1e9737a24bc4e304c1e4,2018-01-19,2,-3,0.0,-5,0,-5,21,26,71,0.0,1017,2,10,252,14
61aa1e9737a24bc4e304c1e5,2018-01-20,7,1,0.0,0,4,0,31,12,71,0.0,1014,7,10,257,17
61aa1e9737a24bc4e304c1e6,2018-01-21,9,2,0.0,4,5,4,12,30,80,0.1,1021,9,10,256,7
61aa1e9737a24bc4e304c1e7,2018-01-22,7,5,0.0,5,6,5,10,73,90,0.8,1021,7,7,107,6
61aa1e9737a24bc4e304c1e8,2018-01-23,12,5,0.0,6,8,6,27,57,87,15.8,1008,12,8,219,14
61aa1e9737a24bc4e304c1e9,2018-01-24,4,-1,0.0,-2,2,-2,28,9,59,0.0,1015,4,10,292,20
61aa1e9737a24bc4e304c1ea,2018-01-25,0,-3,0.0,-7,-2,-7,25,20,37,0.0,1029,0,10,320,19
61aa1e9737a24bc4e304c1eb,2018-01-26,3,-1,0.0,-2,1,-2,10,12,38,0.0,1038,3,10,263,8
61aa1e9737a24bc4e304c1ec,2018-01-27,10,2,0.0,2,6,2,27,23,71,0.0,1031,10,10,210,16
61aa1e9737a24bc4e304c1ed,2018-01-28,8,6,0.0,6,7,6,15,90,86,10.9,1024,8,7,254,8
61aa1e9737a24bc4e304c1ee,2018-01-29,6,2,0.3,1,4,1,25,57,68,0.7,1021,6,9,38,17
61aa1e9737a24bc4e304c1ef,2018-01-30,3,-4,3.7,-6,0,-6,24,86,68,4.5,1016,3,4,207,19
61aa1e9737a24bc4e304c1f0,2018-01-31,-1,-7,0.0,-9,-3,-9,23,28,51,0.0,1023,-1,10,262,18
61aa1e9737a24bc4e304c1f1,2018-02-01,5,0,0.0,-1,3,-1,15,71,60,1.0,1015,5,8,209,10
61aa1e9737a24bc4e304c1f2,2018-02-02,-2,-7,5.0,-9,-3,-9,33,50,58,9.1,1018,-2,8,313,26
61aa1e9737a24bc4e304c1f3,2018-02-03,-1,-8,0.0,-11,-5,-11,25,17,44,0.0,1030,-1,10,249,19
61aa1e9737a24bc4e304c1f4,2018-02-04,4,-1,0.0,-1,2,-1,17,86,68,24.2,1019,4,8,141,11
61aa1e9737a24bc4e304c1f5,2018-02-05,1,-3,0.0,-6,-1,-6,27,9,65,13.8,1016,1,9,302,20
61aa1e9737a24bc4e304c1f6,2018-02-06,3,-2,0.0,-2,0,-2,9,53,52,0.0,1029,3,10,247,7
61aa1e9737a24bc4e304c1f7,2018-02-07,4,0,0.0,-3,1,-3,27,69,82,36.4,1023,4,8,142,18
61aa1e9737a24bc4e304c1f8,2018-02-08,0,-4,0.7,-8,-2,-8,24,20,61,0.8,1027,0,9,303,18
61aa1e9737a24bc4e304c1f9,2018-02-09,1,-3,0.2,-5,-1,-5,17,59,61,0.5,1033,1,8,229,12
61aa1e9737a24bc4e304c1fa,2018-02-10,6,2,0.0,2,4,2,12,95,96,17.2,1024,6,5,177,6
61aa1e9737a24bc4e304c1fb,2018-02-11,12,5,0.0,6,8,6,19,100,98,53.3,1016,12,7,172,9
61aa1e9737a24bc4e304c1fc,2018-02-12,6,0,0.0,1,5,1,28,31,65,2.9,1028,6,10,314,19
61aa1e9737a24bc4e304c1fd,2018-02-13,2,-2,0.0,-4,0,-4,15,15,47,0.0,1041,2,10,161,12
61aa1e9737a24bc4e304c1fe,2018-02-14,10,1,0.0,2,5,2,15,27,73,0.3,1026,10,10,227,10
61aa1e9737a24bc4e304c1ff,2018-02-15,13,6,0.0,7,9,7,17,72,90,4.1,1012,13,8,224,9
61aa1e9737a24bc4e304c200,2018-02-16,13,3,0.0,7,9,7,28,65,78,11.8,1008,13,7,281,17
61aa1e9737a24bc4e304c201,2018-02-17,3,0,1.9,-2,2,-2,17,44,61,9.0,1025,3,9,200,13
61aa1e9737a24bc4e304c202,2018-02-18,8,1,0.3,1,4,1,17,22,74,8.5,1025,8,9,274,12
61aa1e9737a24bc4e304c203,2018-02-19,9,2,0.0,3,6,3,17,68,77,0.9,1032,9,8,173,11
61aa1e9737a24bc4e304c204,2018-02-20,16,8,0.0,10,11,10,23,43,90,0.5,1027,16,10,225,12
61aa1e9737a24bc4e304c205,2018-02-21,21,12,0.0,14,15,14,29,53,86,2.3,1027,21,10,239,14
61aa1e9737a24bc4e304c206,2018-02-22,8,3,0.0,3,7,3,23,94,69,9.3,1036,8,8,37,16
61aa1e9737a24bc4e304c207,2018-02-23,5,3,0.0,0,4,0,15,92,84,5.8,1033,5,10,106,11
61aa1e9737a24bc4e304c208,2018-02-24,9,5,0.0,5,7,5,15,65,86,3.8,1022,9,7,226,9
61aa1e9737a24bc4e304c209,2018-02-25,7,5,0.0,4,6,4,19,77,87,21.2,1018,7,8,129,13
61aa1e9737a24bc4e304c20a,2018-02-26,11,6,0.0,6,8,6,16,12,64,0.0,1021,11,10,294,11
61aa1e9737a24bc4e304c20b,2018-02-27,13,5,0.0,7,9,7,14,3,50,0.0,1027,13,10,268,11
61aa1e9737a24bc4e304c20c,2018-02-28,14,5,0.0,7,9,7,21,28,52,0.1,1018,14,10,221,13
61aa1e9737a24bc4e304c20d,2018-03-01,13,8,0.0,9,10,9,15,52,72,3.5,1009,13,10,152,9
61aa1e9737a24bc4e304c20e,2018-03-02,5,4,0.0,-1,5,-1,53,100,78,75.7,997,5,6,268,38
61aa1e9737a24bc4e304c20f,2018-03-03,7,4,0.0,0,5,0,43,71,66,1.9,1015,7,8,304,31
61aa1e9737a24bc4e304c210,2018-03-04,6,0,0.0,-2,3,-2,35,32,61,0.0,1020,6,10,298,26
61aa1e9737a24bc4e304c211,2018-03-05,6,0,0.0,-2,3,-2,29,41,59,0.0,1018,6,10,263,22
61aa1e9737a24bc4e304c212,2018-03-06,7,2,0.2,1,4,1,15,17,62,0.2,1017,7,9,130,12
61aa1e9737a24bc4e304c213,2018-03-07,2,1,18.4,-4,2,-4,39,99,88,52.4,1007,2,2,173,27
61aa1e9737a24bc4e304c214,2018-03-08,2,-1,0.9,-4,1,-4,26,40,87,1.1,1007,2,8,286,17
61aa1e9737a24bc4e304c215,2018-03-09,5,-2,0.3,-4,1,-4,31,62,67,0.4,1008,5,9,269,23
61aa1e9737a24bc4e304c216,2018-03-10,4,-1,0.0,-3,2,-3,29,43,59,0.0,1015,4,10,284,22
61aa1e9737a24bc4e304c217,2018-03-11,7,-1,0.0,-1,3,-1,17,3,61,0.0,1019,7,10,310,14
61aa1e9737a24bc4e304c218,2018-03-12,6,0,1.1,-1,3,-1,22,59,69,1.7,1014,6,9,50,16
61aa1e9737a24bc4e304c219,2018-03-13,4,0,0.7,-4,2,-4,37,70,78,7.4,1005,4,5,232,26
61aa1e9737a24bc4e304c21a,2018-03-14,4,-1,0.0,-5,1,-5,36,53,66,1.0,1003,4,8,267,27
61aa1e9737a24bc4e304c21b,2018-03-15,6,-1,0.0,-3,2,-3,34,69,62,0.3,1003,6,10,276,25
61aa1e9737a24bc4e304c21c,2018-03-16,3,-1,0.0,-5,1,-5,34,28,58,0.0,1009,3,10,298,26
61aa1e9737a24bc4e304c21d,2018-03-17,7,-2,0.0,-3,2,-3,27,17,53,0.0,1011,7,10,297,20
61aa1e9737a24bc4e304c21e,2018-03-18,5,-2,0.0,-2,2,-2,16,10,49,0.0,1013,5,10,281,14
61aa1e9737a24bc4e304c21f,2018-03-19,8,0,0.0,2,4,2,11,15,47,0.0,1014,8,10,191,9
61aa1e9737a24bc4e304c220,2018-03-20,3,0,0.2,-3,2,-3,23,50,46,0.3,1013,3,9,45,18
61aa1e9737a24bc4e304c221,2018-03-21,1,0,14.8,-5,1,-5,37,96,79,27.5,1005,1,3,27,26
61aa1e9737a24bc4e304c222,2018-03-22,5,1,0.3,-2,3,-2,33,69,85,0.3,1011,5,9,319,21
61aa1e9737a24bc4e304c223,2018-03-23,8,2,0.0,0,4,0,22,63,66,0.5,1017,8,10,317,15
61aa1e9737a24bc4e304c224,2018-03-24,8,1,0.1,0,4,0,21,23,59,0.1,1020,8,10,323,15
61aa1e9737a24bc4e304c225,2018-03-25,6,1,0.1,-1,3,-1,22,76,63,0.5,1029,6,10,46,16
61aa1e9737a24bc4e304c226,2018-03-26,10,2,0.0,3,5,3,14,7,50,0.1,1039,10,10,85,12
61aa1e9737a24bc4e304c227,2018-03-27,7,2,0.0,2,5,2,10,67,51,1.1,1032,7,8,124,8
61aa1e9737a24bc4e304c228,2018-03-28,12,4,0.0,6,7,6,9,67,73,1.7,1018,12,8,234,7
61aa1e9737a24bc4e304c229,2018-03-29,11,7,0.0,8,9,8,11,73,83,0.1,1015,11,10,139,8
61aa1e9737a24bc4e304c22a,2018-03-30,12,6,0.0,8,10,8,24,62,80,2.1,1010,12,9,262,14
61aa1e9737a24bc4e304c22b,2018-03-31,14,4,0.0,6,9,6,24,7,46,0.0,1023,14,10,253,17
61aa1e9737a24bc4e304c22c,2018-04-01,12,7,0.0,7,10,7,28,61,50,0.2,1017,12,10,194,18
61aa1e9737a24bc4e304c22d,2018-04-02,5,0,1.4,1,4,1,15,72,75,4.8,1020,5,9,116,11
61aa1e9737a24bc4e304c22e,2018-04-03,5,3,0.0,2,5,2,14,92,85,1.7,1019,5,9,122,10
61aa1e9737a24bc4e304c22f,2018-04-04,12,5,0.0,5,8,5,33,53,73,2.4,1004,12,10,205,21
61aa1e9737a24bc4e304c230,2018-04-05,6,1,0.0,-1,4,-1,30,15,42,0.0,1018,6,10,290,23
61aa1e9737a24bc4e304c231,2018-04-06,13,3,0.0,5,7,5,21,78,57,0.0,1014,13,10,210,14
61aa1e9737a24bc4e304c232,2018-04-07,7,4,0.0,2,5,2,22,69,52,0.0,1012,7,10,290,16
61aa1e9737a24bc4e304c233,2018-04-08,6,0,0.0,-1,3,-1,25,28,43,0.0,1014,6,10,249,19
61aa1e9737a24bc4e304c234,2018-04-09,8,0,0.0,1,4,1,15,53,43,0.2,1022,8,10,262,12
61aa1e9737a24bc4e304c235,2018-04-10,9,3,0.7,3,6,3,14,62,57,1.5,1022,9,8,297,11
61aa1e9737a24bc4e304c236,2018-04-11,10,5,0.0,6,7,6,11,24,47,0.0,1021,10,10,175,9
61aa1e9737a24bc4e304c237,2018-04-12,15,6,0.0,10,11,10,25,39,56,0.2,1016,15,10,191,14
61aa1e9737a24bc4e304c238,2018-04-13,22,13,0.0,17,18,17,36,21,53,0.0,1013,22,10,217,18
61aa1e9737a24bc4e304c239,2018-04-14,22,8,0.0,15,17,15,27,24,63,0.0,1015,22,10,172,17
61aa1e9737a24bc4e304c23a,2018-04-15,5,4,0.0,0,5,0,37,100,76,5.7,1024,5,6,75,29
61aa1e9737a24bc4e304c23b,2018-04-16,14,6,0.0,6,10,6,46,83,84,54.8,1005,14,7,152,30
61aa1e9737a24bc4e304c23c,2018-04-17,8,4,0.0,2,6,2,27,73,57,0.2,1005,8,10,275,21
61aa1e9737a24bc4e304c23d,2018-04-18,11,2,0.0,4,7,4,20,16,55,0.0,1010,11,10,267,16
61aa1e9737a24bc4e304c23e,2018-04-19,8,4,0.0,4,7,4,20,64,66,5.7,1009,8,7,213,15
61aa1e9737a24bc4e304c23f,2018-04-20,10,2,0.0,1,5,1,29,7,51,0.0,1023,10,10,317,23
61aa1e9737a24bc4e304c240,2018-04-21,15,4,0.0,7,9,7,17,10,51,0.0,1029,15,10,308,13
61aa1e9737a24bc4e304c241,2018-04-22,19,8,0.0,12,13,12,10,6,47,0.0,1029,19,10,268,7
61aa1e9737a24bc4e304c242,2018-04-23,17,11,0.0,13,13,13,10,1,45,0.0,1031,17,10,167,9
61aa1e9737a24bc4e304c243,2018-04-24,15,10,0.0,11,12,11,19,65,57,0.8,1027,15,10,143,13
61aa1e9737a24bc4e304c244,2018-04-25,13,11,0.0,11,12,11,22,98,94,17.4,1010,13,9,101,13
61aa1e9737a24bc4e304c245,2018-04-26,18,11,0.0,14,14,14,20,24,66,2.2,1008,18,10,283,13
61aa1e9737a24bc4e304c246,2018-04-27,13,11,0.0,11,12,11,14,75,76,6.7,1010,13,6,145,9
61aa1e9737a24bc4e304c247,2018-04-28,19,11,0.0,15,15,15,11,15,71,2.4,1010,19,10,178,9
61aa1e9737a24bc4e304c248,2018-04-29,13,8,0.0,9,11,9,24,66,61,2.9,1014,13,8,304,18
61aa1e9737a24bc4e304c249,2018-04-30,11,7,0.0,6,9,6,26,79,59,4.8,1017,11,9,301,19
61aa1e9737a24bc4e304c24a,2018-05-01,24,9,0.0,16,17,16,21,11,49,0.1,1019,24,10,266,13
61aa1e9737a24bc4e304c24b,2018-05-02,27,16,0.0,22,22,22,34,3,40,0.0,1019,27,10,239,17
61aa1e9737a24bc4e304c24c,2018-05-03,29,19,0.0,24,24,23,32,18,52,0.6,1016,29,10,239,16
61aa1e9737a24bc4e304c24d,2018-05-04,27,20,0.0,24,24,23,25,22,62,2.5,1013,27,10,230,13
61aa1e9737a24bc4e304c24e,2018-05-05,22,14,0.0,18,19,18,24,37,46,1.1,1018,22,10,273,15
61aa1e9737a24bc4e304c24f,2018-05-06,18,15,0.0,16,16,16,14,83,62,1.0,1015,18,7,89,10
61aa1e9737a24bc4e304c250,2018-05-07,22,14,0.0,17,18,17,11,37,64,0.5,1018,22,9,151,8
61aa1e9737a24bc4e304c251,2018-05-08,21,13,0.0,17,17,17,9,14,62,0.0,1024,21,10,99,7
61aa1e9737a24bc4e304c252,2018-05-09,23,14,0.0,18,19,18,9,6,56,0.0,1021,23,10,166,7
61aa1e9737a24bc4e304c253,2018-05-10,22,14,0.0,18,19,18,14,23,67,2.7,1014,22,10,170,10
61aa1e9737a24bc4e304c254,2018-05-11,21,15,0.0,18,18,18,18,20,54,1.8,1016,21,10,318,12
61aa1e9737a24bc4e304c255,2018-05-12,17,12,0.0,14,15,14,12,79,66,4.4,1020,17,7,64,9
61aa1e9737a24bc4e304c256,2018-05-13,14,11,0.0,11,12,11,12,89,78,3.2,1020,14,6,80,10
61aa1e9737a24bc4e304c257,2018-05-14,22,12,0.0,17,18,17,10,51,75,0.9,1016,22,7,176,8
61aa1e9737a24bc4e304c258,2018-05-15,28,16,0.0,22,22,21,20,37,74,9.3,1012,28,10,239,12
61aa1e9737a24bc4e304c259,2018-05-16,17,15,0.0,16,16,16,16,85,78,16.9,1018,17,8,75,12
61aa1e9737a24bc4e304c25a,2018-05-17,20,14,0.0,17,17,17,8,71,86,25.8,1017,20,8,132,5
61aa1e9737a24bc4e304c25b,2018-05-18,18,13,0.0,16,16,16,23,42,63,0.0,1025,18,9,94,17
61aa1e9737a24bc4e304c25c,2018-05-19,14,11,0.0,11,12,11,18,94,84,33.1,1024,14,7,88,13
61aa1e9737a24bc4e304c25d,2018-05-20,25,16,0.0,21,21,20,29,59,78,7.2,1016,25,10,260,16
61aa1e9737a24bc4e304c25e,2018-05-21,26,18,0.0,21,21,21,11,4,56,0.0,1021,26,10,136,8
61aa1e9737a24bc4e304c25f,2018-05-22,18,16,0.0,17,17,17,9,66,71,11.3,1019,18,8,160,6
61aa1e9737a24bc4e304c260,2018-05-23,26,15,0.0,22,22,21,15,36,67,7.3,1015,26,9,290,9
61aa1e9737a24bc4e304c261,2018-05-24,29,19,0.0,23,23,23,17,3,47,0.0,1019,29,10,248,11
61aa1e9737a24bc4e304c262,2018-05-25,28,19,0.0,24,24,24,27,7,50,0.0,1015,28,10,240,16
61aa1e9737a24bc4e304c263,2018-05-26,30,22,0.0,28,28,26,18,18,60,1.3,1010,30,10,223,10
61aa1e9737a24bc4e304c264,2018-05-27,18,14,0.0,18,18,18,22,92,77,11.1,1016,18,9,55,17
61aa1e9737a24bc4e304c265,2018-05-28,23,14,0.0,18,19,18,11,48,69,0.3,1018,23,10,131,9
61aa1e9737a24bc4e304c266,2018-05-29,31,18,0.0,25,25,24,11,20,67,0.0,1016,31,10,215,7
61aa1e9737a24bc4e304c267,2018-05-30,24,18,0.0,21,22,21,15,9,71,0.0,1019,24,10,114,12
61aa1e9737a24bc4e304c268,2018-05-31,19,17,0.0,19,19,19,15,99,86,2.5,1017,19,6,121,10
61aa1e9737a24bc4e304c269,2018-06-01,28,19,0.0,24,24,23,7,57,81,16.2,1009,28,9,127,5
61aa1e9737a24bc4e304c26a,2018-06-02,29,21,0.0,26,26,24,14,43,72,28.5,1008,29,7,152,9
61aa1e9737a24bc4e304c26b,2018-06-03,18,13,0.0,16,17,16,27,69,65,3.9,1015,18,10,97,22
61aa1e9737a24bc4e304c26c,2018-06-04,22,13,0.0,17,18,17,13,62,70,7.9,1009,22,9,110,11
61aa1e9737a24bc4e304c26d,2018-06-05,24,17,0.0,20,20,20,20,25,55,1.5,1006,24,10,252,14
61aa1e9737a24bc4e304c26e,2018-06-06,21,15,0.0,18,18,18,9,42,62,1.0,1012,21,10,115,7
61aa1e9737a24bc4e304c26f,2018-06-07,21,16,0.0,18,18,18,12,57,68,0.2,1020,21,10,168,10
61aa1e9737a24bc4e304c270,2018-06-08,26,17,0.0,23,23,22,13,35,64,0.3,1021,26,10,229,8
61aa1e9737a24bc4e304c271,2018-06-09,28,19,0.0,24,24,23,9,23,58,0.2,1019,28,10,160,6
61aa1e9737a24bc4e304c272,2018-06-10,20,17,0.0,19,19,19,8,75,57,6.4,1018,20,8,147,6
61aa1e9737a24bc4e304c273,2018-06-11,22,16,0.0,19,19,19,12,18,53,5.4,1018,22,10,107,10
61aa1e9737a24bc4e304c274,2018-06-12,23,15,0.0,21,22,21,16,0,54,0.0,1022,23,10,193,13
61aa1e9737a24bc4e304c275,2018-06-13,25,18,0.0,23,23,21,21,64,76,5.2,1013,25,9,215,13
61aa1e9737a24bc4e304c276,2018-06-14,27,19,0.0,24,24,23,31,6,50,1.6,1009,27,10,299,20
61aa1e9737a24bc4e304c277,2018-06-15,23,18,0.0,21,21,21,16,33,56,0.0,1014,23,10,158,12
61aa1e9737a24bc4e304c278,2018-06-16,29,19,0.0,24,24,24,11,10,51,0.0,1017,29,10,269,8
61aa1e9737a24bc4e304c279,2018-06-17,32,23,0.0,28,28,27,11,3,49,0.0,1018,32,10,230,8
61aa1e9737a24bc4e304c27a,2018-06-18,31,23,0.0,29,29,27,24,19,62,4.9,1014,31,9,222,15
61aa1e9737a24bc4e304c27b,2018-06-19,30,24,0.0,28,28,27,19,22,58,5.8,1009,30,9,284,12
61aa1e9737a24bc4e304c27c,2018-06-20,28,21,0.0,26,26,25,10,42,53,0.1,1011,28,10,124,7
61aa1e9737a24bc4e304c27d,2018-06-21,30,21,0.0,27,27,25,8,39,58,1.3,1008,30,9,99,6
61aa1e9737a24bc4e304c27e,2018-06-22,24,19,0.0,23,23,22,17,47,68,0.4,1015,24,10,101,14
61aa1e9737a24bc4e304c27f,2018-06-23,22,19,0.0,20,20,20,16,92,77,6.4,1012,22,8,70,13
61aa1e9737a24bc4e304c280,2018-06-24,28,19,0.0,25,25,24,13,53,70,13.4,1010,28,9,221,9
